n,f=0.1,f=0.1_ES,f=0.25,f=0.25_ES,f=0.5,f=0.5_ES,f=0.75,f=0.75_ES,f=1.0,f=1.0_ES
21600,1.5473127365112305,111.05373477935791,1.1085395812988281,65.18665504455566,0.2338104248046875,16.818318367004395,0.20068931579589844,9.540234565734863,0.16289710998535156,7.860683441162109
21800,1.5912961959838867,112.17263793945312,1.1085929870605469,66.86494159698486,0.24480056762695312,16.818745613098145,0.20068931579589844,9.54036808013916,0.16289710998535156,7.860736846923828
22000,1.6242341995239258,114.41044330596924,1.1414833068847656,66.86488819122314,0.24480056762695312,16.818825721740723,0.20068931579589844,9.540474891662598,0.16289710998535156,7.860870361328125
22200,1.6352500915527344,114.96982955932617,1.179006576538086,67.98384380340576,0.24480056762695312,17.379070281982422,0.20068931579589844,9.540608406066895,0.1628704071044922,7.860790252685547
22400,1.6462678909301758,114.96990966796875,1.1901016235351562,68.54322814941406,0.24477386474609375,17.37917709350586,0.20068931579589844,9.540608406066895,0.1628704071044922,7.860870361328125
22600,1.6464014053344727,115.52934741973877,1.2012510299682617,68.54330825805664,0.2667503356933594,17.379364013671875,0.20068931579589844,9.540848731994629,0.1628704071044922,7.861003875732422
22800,1.6464014053344727,116.64825057983398,1.201277732849121,68.54325485229492,0.26677703857421875,17.379337310791016,0.20068931579589844,9.540875434875488,0.1628704071044922,7.861164093017578
23000,1.6574172973632812,117.20769023895264,1.212453842163086,68.54322814941406,0.2777681350708008,17.939420700073242,0.20068931579589844,9.541035652160645,0.1628704071044922,7.861137390136719
23200,1.690415382385254,120.00493717193604,1.223496437072754,69.10261249542236,0.2778749465942383,17.9395809173584,0.20068931579589844,9.5411958694458,0.16289710998535156,7.861351013183594
23400,1.6904687881469727,120.56437683105469,1.2234430313110352,69.1027193069458,0.27792835235595703,17.939714431762695,0.20066261291503906,9.541356086730957,0.16289710998535156,7.861484527587891
23600,1.7234392166137695,121.68341732025146,1.2234697341918945,69.10269260406494,0.27792835235595703,19.05966854095459,0.21167945861816406,9.541382789611816,0.16289710998535156,7.861457824707031
